date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:28:41	293/293	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:28:41%20GMT	http://localhost/robots.txt		(from )
14:28:43	21724/21724	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:28:41%20GMT	http://localhost/about%20me/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.html	(from )
14:28:43	437322/437322	---M--	200	added ('OK')	text/css	etag:%226ac4a-5647647f96b00%22	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover5010.css	(from http://localhost/about%20me/)
14:28:44	1285/1285	---M--	200	added ('OK')	text/css	etag:%22505-5647647f96b00%22	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/style.css?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/style5010.css	(from http://localhost/about%20me/)
14:28:44	37414/37414	---M--	200	added ('OK')	text/css	etag:%229226-5647647f96b00%22	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome5010.css	(from http://localhost/about%20me/)
14:28:46	7802/7802	---M--	200	added ('OK')	text/css	etag:%221e7a-50db28ba8f980%22	http://localhost/about%20me/wp-content/themes/enfold/css/grid.css?ver=2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/css/grid77ae.css	(from http://localhost/about%20me/)
14:28:46	850/850	---M--	200	added ('OK')	application/rss+xml	etag:%2214ce6c079055a3e5de0e4825b2c2322f%22	http://localhost/about%20me/index.php/feed/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/feed/index.html	(from http://localhost/about%20me/)
14:28:46	741/741	---M--	200	added ('OK')	application/rss+xml	etag:%220dbb4bbe94190c67954f8262ef9efc56%22	http://localhost/about%20me/index.php/comments/feed/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/comments/feed/index.html	(from http://localhost/about%20me/)
14:28:46	13518/13518	---M--	200	added ('OK')	text/css	etag:%2234ce-50db28b6bf080%22	http://localhost/about%20me/wp-content/themes/enfold/css/base.css?ver=2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/css/base77ae.css	(from http://localhost/about%20me/)
14:28:47	88365/88365	---M--	200	added ('OK')	text/css	etag:%221592d-50d8517489f00%22	http://localhost/about%20me/wp-content/themes/enfold/css/layout.css?ver=2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/css/layout77ae.css	(from http://localhost/about%20me/)
14:28:48	159338/159338	---M--	200	added ('OK')	text/css	etag:%2226e6a-50d85172a1a80%22	http://localhost/about%20me/wp-content/themes/enfold/css/shortcodes.css?ver=2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/css/shortcodes77ae.css	(from http://localhost/about%20me/)
14:28:50	48637/48637	---M--	200	added ('OK')	image/png	etag:%22bdfd-5762055c1511b%22	http://localhost/about%20me/wp-content/uploads/2018/09/untitled.png	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/uploads/2018/09/untitled.png	(from http://localhost/about%20me/)
14:28:50	7640/7640	---M--	200	added ('OK')	text/css	etag:%221dd8-4fd0e12b40600%22	http://localhost/about%20me/wp-content/themes/enfold/js/aviapopup/magnific-popup.css?ver=1	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/aviapopup/magnific-popup68b3.css	(from http://localhost/about%20me/)
14:28:50	18247/18247	---M--	200	added ('OK')	text/css	etag:%224747-50cbd0db6f680%22	http://localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/mediaelementplayer.css?ver=1	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/mediaelementplayer68b3.css	(from http://localhost/about%20me/)
14:28:51	4858/4858	---M--	200	added ('OK')	text/css	etag:%2212fa-4f9eaf4f1e680%22	http://localhost/about%20me/wp-content/themes/enfold/css/print.css?ver=1	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/css/print68b3.css	(from http://localhost/about%20me/)
14:28:51	136097/136097	---M--	200	added ('OK')	text/css	etag:%22213a1-5764b93908440%22	http://localhost/about%20me/wp-content/uploads/dynamic_avia/enfold_share_on_themelot.net.css?ver=5ba3803ddfaff	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/uploads/dynamic_avia/enfold_share_on_themelot.netb45c.css	(from http://localhost/about%20me/)
14:28:52	707/707	---M--	200	added ('OK')	text/css	etag:%222c3-4f894dda0e500%22	http://localhost/about%20me/wp-content/themes/enfold/css/custom.css?ver=2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/css/custom77ae.css	(from http://localhost/about%20me/)
14:28:53	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:28:53%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/js/script.js?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/js/script.105010.delayed	(from http://localhost/about%20me/)
14:28:54	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%222748-5334857d82c00%22	http://localhost/about%20me/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/about%20me/)
14:28:54	4000/4000	---M--	200	added ('OK')	application/javascript	etag:%22fa0-5406760d60080%22	http://localhost/about%20me/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/jquery/ui/core.mine899.js	(from http://localhost/about%20me/)
14:28:54	1105/1105	---M--	200	added ('OK')	application/javascript	etag:%22451-505f226e01f00%22	http://localhost/about%20me/wp-content/themes/enfold/js/avia-compat.js?ver=2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/avia-compat77ae.js	(from http://localhost/about%20me/)
14:28:55	1193/1193	---M--	200	added ('OK')	application/javascript	etag:%224a9-55bd15a7d3200%22	http://localhost/about%20me/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/mediaelement/mediaelement-migrate.min5010.js	(from http://localhost/about%20me/)
14:28:56	867/867	---M--	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2011:28:55%20GMT	http://localhost/about%20me/xmlrpc.php?rsd	C:/My%20Web%20Sites/dorry/localhost/about%20me/xmlrpc0db0.php	(from http://localhost/about%20me/)
14:28:56	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed50be41ea00%22	http://localhost/about%20me/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/wlwmanifest.xml	(from http://localhost/about%20me/)
14:28:58	2190/2190	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2011:28:56%20GMT	http://localhost/about%20me/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fabout%2520me%2F	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/wp-json/oembed/1.0/embedb991.json	(from http://localhost/about%20me/)
14:28:59	97184/97184	---M--	200	added ('OK')	application/javascript	etag:%2217ba0-533870de0ef80%22	http://localhost/about%20me/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost/about%20me/)
14:28:59	2284/2284	---M--	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2011:28:58%20GMT	http://localhost/about%20me/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fabout%2520me%2F&format=xml	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/wp-json/oembed/1.0/embed2989	(from http://localhost/about%20me/)
14:29:00	45/45	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2021%20Sep%202018%2011:28:59%20GMT	http://localhost/about%20me/xmlrpc.php	C:/My%20Web%20Sites/dorry/localhost/about%20me/xmlrpc.18.delayed	(from http://localhost/about%20me/)
14:29:02	53169/53169	---MC-	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2011:28:55%20GMT	http://localhost/about%20me/index.php/wp-json/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/wp-json/index.html	(from http://localhost/about%20me/)
14:29:05	30804/30804	---M--	200	added ('OK')	application/font-woff	etag:%227854-4f6289a423e80%22	http://localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff?v=3	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.woff	(from http://localhost/about%20me/)
14:29:05	112121/112121	---M--	200	added ('OK')	image/svg+xml	etag:%221b5f9-4f6289a423e80%22	http://localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.svg?v=3	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.svg	(from http://localhost/about%20me/)
14:29:08	47528/47528	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b9a8-4f6289a423e80%22	http://localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot?v=3	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.eot	(from http://localhost/about%20me/)
14:29:10	10665/10665	---M--	200	added ('OK')	image/jpeg	etag:%2229a9-575fe6d9330e4%22	http://localhost/about%20me/wp-content/uploads/2018/09/BeautyPlus_20180419133400_fast-169x300.jpg	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/uploads/2018/09/BeautyPlus_20180419133400_fast-169x300.jpg	(from http://localhost/about%20me/)
14:29:10	23643/23643	---M--	200	added ('OK')	image/png	etag:%225c5b-57620553d2d5a%22	http://localhost/about%20me/wp-content/uploads/2018/09/images-300x101.png	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/uploads/2018/09/images-300x101.png	(from http://localhost/about%20me/)
14:29:11	47332/47332	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b8e4-4f6289a423e80%22	http://localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.ttf?v=3	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.ttf	(from http://localhost/about%20me/)
14:29:12	4/4	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2021%20Sep%202018%2011:29:11%20GMT	http://localhost/about%20me/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-admin/admin-ajax.1f.delayed	(from http://localhost/about%20me/)
14:29:13	22586/22586	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:10%20GMT	http://localhost/about%20me/index.php/experiences/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/experiences/index.html	(from http://localhost/about%20me/)
14:29:14	21430/21430	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:10%20GMT	http://localhost/about%20me/index.php/about-me/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/about-me/index.html	(from http://localhost/about%20me/)
14:29:15	21420/21420	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:12%20GMT	http://localhost/about%20me/index.php/experiences/introduction-to-html5/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/experiences/introduction-to-html5/index.html	(from http://localhost/about%20me/)
14:29:15	21206/21206	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:13%20GMT	http://localhost/about%20me/index.php/contact-me/	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/contact-me/index.html	(from http://localhost/about%20me/)
14:29:18	156559/156559	---M--	200	added ('OK')	application/javascript	etag:%222638f-55bb64452b600%22	http://localhost/about%20me/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.6-78496d1	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/mediaelement/mediaelement-and-player.min45a0.js	(from http://localhost/about%20me/)
14:29:18	20598/20598	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:15%20GMT	http://localhost/about%20me/?s=	C:/My%20Web%20Sites/dorry/localhost/about%20me/index1919.html	(from http://localhost/about%20me/)
14:29:18	1028/1028	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:18%20GMT	http://localhost/about%20me/wp-content/themes/enfold/	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/index.html	(from http://localhost/about%20me/)
14:29:18	1917/1917	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:18%20GMT	http://localhost/about%20me/wp-content/themes/enfold/framework/	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/framework/index.html	(from http://localhost/about%20me/)
14:29:19	914/914	---M--	200	added ('OK')	application/javascript	etag:%22392-5638526e69880%22	http://localhost/about%20me/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/mediaelement/wp-mediaelement.min5010.js	(from http://localhost/about%20me/)
14:29:20	1078/1078	---M--	200	added ('OK')	application/javascript	etag:%22436-524deaf6c4000%22	http://localhost/about%20me/wp-includes/js/comment-reply.min.js?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/comment-reply.min5010.js	(from http://localhost/about%20me/)
14:29:20	1398/1398	---M--	200	added ('OK')	application/javascript	etag:%22576-5420139b33680%22	http://localhost/about%20me/wp-includes/js/wp-embed.min.js?ver=4.9.8	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-includes/js/wp-embed.min5010.js	(from http://localhost/about%20me/)
14:29:20	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:20%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.eot	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8)
14:29:21	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:20%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regulard41d.eot	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8)
14:29:21	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:21%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.woff2	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8)
14:29:21	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:21%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.woff	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8)
14:29:21	20947/20947	---M--	200	added ('OK')	application/javascript	etag:%2251d3-4fd0b86084880%22	http://localhost/about%20me/wp-content/themes/enfold/js/aviapopup/jquery.magnific-popup.min.js?ver=2	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/aviapopup/jquery.magnific-popup.min77ae.js	(from http://localhost/about%20me/)
14:29:21	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:21%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.ttf	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8)
14:29:22	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:22%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/fonts/glyphicons-halflings-regular.svg	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8)
14:29:22	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:22%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/images/bg_header.jpg	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/images/bg_header.jpg	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css?ver=4.9.8)
14:29:22	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:22%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.8)
14:29:23	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:22%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.8)
14:29:23	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-5647647f96b00%22	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont3e6e-2.html	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.8)
14:29:25	301/301	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2011:29:25%20GMT	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.313e6e.delayed	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.8)
14:29:25	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5647647f96b00%22	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.8)
14:29:27	2093/2093	---M--	200	added ('OK')	image/gif	etag:%2282d-4e67921d6d000%22	http://localhost/about%20me/wp-content/themes/enfold/images/layout/loading.gif	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/images/layout/loading.gif	(from http://localhost/about%20me/wp-content/themes/enfold/css/layout.css?ver=2)
14:29:29	105286/105286	---M--	200	added ('OK')	application/javascript	etag:%2219b46-50cfb6129b080%22	http://localhost/about%20me/wp-content/themes/enfold/js/avia.js?ver=3	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/avia592e.js	(from http://localhost/about%20me/)
14:29:32	27886/27886	---M--	200	added ('OK')	image/gif	etag:%226cee-4f0526a490f00%22	http://localhost/about%20me/wp-content/themes/enfold/images/layout/preload-dark-big.gif	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/images/layout/preload-dark-big.gif	(from http://localhost/about%20me/wp-content/themes/enfold/css/shortcodes.css?ver=2)
14:29:33	969/969	---M--	200	added ('OK')	image/png	etag:%223c9-4e67921d6d000%22	http://localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/background.png	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/background.png	(from http://localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/mediaelementplayer.css?ver=1)
14:29:33	1076/1076	---M--	200	added ('OK')	image/png	etag:%22434-4e67921d6d000%22	http://localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/sep.png	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/sep.png	(from http://localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/mediaelementplayer.css?ver=1)
14:29:34	26988/26988	---M--	200	added ('OK')	image/gif	etag:%22696c-4f05264ebc480%22	http://localhost/about%20me/wp-content/themes/enfold/images/layout/preload-dark-grey-big.gif	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/images/layout/preload-dark-grey-big.gif	(from http://localhost/about%20me/wp-content/themes/enfold/css/shortcodes.css?ver=2)
14:29:34	131283/131283	---M--	200	added ('OK')	application/javascript	etag:%22200d3-50cbd80836400%22	http://localhost/about%20me/wp-content/themes/enfold/js/shortcodes.js?ver=3	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/shortcodes592e.js	(from http://localhost/about%20me/)
14:29:34	228/228	---M--	200	added ('OK')	image/png	etag:%22e4-4e67921d6d000%22	http://localhost/about%20me/wp-content/themes/enfold/images/background-images/diagonal-bold-light.png	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/images/background-images/diagonal-bold-light.png	(from http://localhost/about%20me/wp-content/uploads/dynamic_avia/enfold_share_on_themelot.net.css?ver=5ba3803ddfaff)
14:29:34	9159/9159	---M--	200	added ('OK')	image/png	etag:%2223c7-4e67921d6d000%22	http://localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/controls.png	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/controls.png	(from http://localhost/about%20me/wp-content/themes/enfold/js/mediaelement/skin-1/mediaelementplayer.css?ver=1)
14:29:35	2244/2244	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2011:29:34%20GMT	http://localhost/about%20me/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fabout%2520me%2Findex.php%2Fabout-me%2F	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/wp-json/oembed/1.0/embeda5e4.json	(from http://localhost/about%20me/index.php/about-me/)
14:29:35	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2011:29:34%20GMT	http://localhost/about%20me/?p=54	C:/My%20Web%20Sites/dorry/localhost/about%20me/indexcc0f.html	(from http://localhost/about%20me/index.php/about-me/)
14:29:36	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-5647647f96b00%22	http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/dorry/localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://localhost/about%20me/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.8)
14:29:36	2334/2334	---M--	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2011:29:35%20GMT	http://localhost/about%20me/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fabout%2520me%2Findex.php%2Fabout-me%2F&format=xml	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/wp-json/oembed/1.0/embedfb96	(from http://localhost/about%20me/index.php/about-me/)
14:29:37	2259/2259	---M--	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2011:29:36%20GMT	http://localhost/about%20me/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fabout%2520me%2Findex.php%2Fexperiences%2F	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/wp-json/oembed/1.0/embed40db.json	(from http://localhost/about%20me/index.php/experiences/)
14:29:37	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2011:29:36%20GMT	http://localhost/about%20me/?p=96	C:/My%20Web%20Sites/dorry/localhost/about%20me/index6f72.html	(from http://localhost/about%20me/index.php/experiences/)
14:29:37	20598/20598	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:36%20GMT	http://localhost/about%20me/index.php/about-me/?s=	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/about-me/index1919.html	(from http://localhost/about%20me/index.php/about-me/)
14:29:38	2349/2349	---M--	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2011:29:37%20GMT	http://localhost/about%20me/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fabout%2520me%2Findex.php%2Fexperiences%2F&format=xml	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/wp-json/oembed/1.0/embede3c7	(from http://localhost/about%20me/index.php/experiences/)
14:29:39	20598/20598	---MC-	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2011:29:38%20GMT	http://localhost/about%20me/index.php/experiences/?s=	C:/My%20Web%20Sites/dorry/localhost/about%20me/index.php/experiences/index1919.html	(from http://localhost/about%20me/index.php/experiences/)
